"clip1_id"	"clip2_id"	"clip3_id"	"clip1_numvotes"	"clip2_numvotes"	"clip3_numvotes"	"clip1_mp3_path"	"clip2_mp3_path"	"clip3_mp3_path"
"28622"	"26264"	"31774"	"0"	"0"	"2"	"6/dj_markitos-slower_emotions138_bpm_remixes-06-raving_illusion_138_bpm_remix-146-175.mp3"	"2/indidginus-as_above_so_below-06-champa-30-59.mp3"	"7/rapoon-what_do_you_suppose-07-how_many_of_you_did_not_know_that-523-552.mp3"
"19374"	"43509"	"5396"	"5"	"12"	"14"	"3/dj_cary-downtempo_chill-04-reentry_cargo_cult-117-146.mp3"	"7/claire_fitch-ambiencellist_part_ii-10-oceanic_memories-0-29.mp3"	"7/jag-cypress_grove_blues-01-train_train-59-88.mp3"
"12196"	"45777"	"30488"	"1"	"1"	"1"	"9/the_wretch-ambulatory-03-comfort-117-146.mp3"	"5/domased-selection-11-he_is_leaving_us_blue_m_rmx-175-204.mp3"	"0/apa_ya-apa_ya-07-apa_ya_pradha-0-29.mp3"
"58771"	"14210"	"40900"	"0"	"1"	"0"	"8/jacob_heringman-blame_not_my_lute-39-tiente_alora-0-29.mp3"	"d/tim_rayborn-chordae-03-o_suavis-639-668.mp3"	"0/jeffrey_luck_lucas-what_we_whisper-09-sometimes_sometimes-0-29.mp3"
"56164"	"24844"	"10323"	"0"	"1"	"0"	"9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3"	"7/wicked_boy-the_treatment-05-strange_days-88-117.mp3"	"8/tim_rayborn-veils_of_light-02-tabak-30-59.mp3"
"30170"	"17103"	"28433"	"1"	"0"	"0"	"c/rapoon-easterly_6_or_7-07-6_or_7-320-349.mp3"	"f/american_baroque-the_four_seasons_by_vivaldi-04-concerto_no_2_in_g_minor_rv_315_summer__allegro_non_molto-175-204.mp3"	"d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-06-partin_a_cembalo_solo_menuets_telemann-0-29.mp3"
"14328"	"8644"	"48706"	"2"	"18"	"8"	"f/glen_bledsoe-octopants-03-ppop-59-88.mp3"	"3/american_baroque-mozart_4_quartets_for_strings_and_winds-02-oboe_quartet_in_f_k370__adagio-117-146.mp3"	"c/soulprint-in_spite_of_it_all-12-putrid-146-175.mp3"
"58771"	"40900"	"14210"	"1"	"0"	"1"	"8/jacob_heringman-blame_not_my_lute-39-tiente_alora-0-29.mp3"	"0/jeffrey_luck_lucas-what_we_whisper-09-sometimes_sometimes-0-29.mp3"	"d/tim_rayborn-chordae-03-o_suavis-639-668.mp3"
"7035"	"18230"	"43358"	"23"	"6"	"8"	"9/indidginus-sine_language-02-dusty_lands-0-29.mp3"	"0/jeffrey_luck_lucas-what_we_whisper-04-just_like_moths-146-175.mp3"	"b/jacob_heringman-jane_pickeringes_lute_book-10-my_lord_willoughbies_welcom_home_by_mr_byrde-59-88.mp3"
"39954"	"48850"	"10250"	"10"	"14"	"34"	"f/heavy_mellow-acoustic_abstracts-09-long_ago_and_far_away-0-29.mp3"	"4/orinda-airs_de_cour-12-si_je_languis_dun_martire_incogneu_joachim_thibaut_de_courville-0-29.mp3"	"3/dj_cary-downtempo_chill-02-sunday_bed_curl-233-262.mp3"
"17012"	"37696"	"29056"	"6"	"21"	"5"	"1/ambient_teknology-phoenix-04-cloud_maker-465-494.mp3"	"7/solace-rhythm_of_the_dance-08-sword_dance_routine-320-349.mp3"	"6/falik-streaks_and_strokes-06-son_of_sand_flea-291-320.mp3"
"22528"	"24295"	"31104"	"2"	"0"	"1"	"6/philharmonia_baroque-rameau_and_leclair-05-gavottes__air_pour_les_pagodes__contredanse_en_roundeau_rameau_les_paladins-88-117.mp3"	"9/the_kokoon-berlin-05-scout-117-146.mp3"	"5/human_response-survival-07-distance-146-175.mp3"
"2308"	"44657"	"57629"	"0"	"1"	"0"	"0/american_bach_soloists-joseph_haydn__masses-01-kyrie__allegro_moderato-146-175.mp3"	"f/ehren_starks-lines_build_walls-10-tunnel_systems-88-117.mp3"	"c/magnatune-classical-24-la_primavera_robert_jones_sweet_kate-59-88.mp3"
"49228"	"41133"	"14233"	"2"	"1"	"6"	"8/daniel_berkman-calabashmoon-12-train_to_bamako-30-59.mp3"	"b/ehren_starks-the_depths_of_a_year-09-subtle_groove-0-29.mp3"	"3/american_baroque-mozart_4_quartets_for_strings_and_winds-03-oboe_quartet_in_f_k370__rondeau-59-88.mp3"
"40133"	"15037"	"11549"	"0"	"1"	"0"	"f/lizzi-love_and_you_and_i-09-my_destination-59-88.mp3"	"1/spinecar-up_from_the_mud-03-smoke-0-29.mp3"	"a/tilopa-by_the_way-03-amigos_de_viaje-204-233.mp3"
"34671"	"54448"	"47224"	"2"	"0"	"0"	"f/strojovna_07-switch_on__switch_off-08-anything_anywhere-175-204.mp3"	"4/monks_and_choirs_of_kiev_pechersk_lavra-chants_of_the_russian_orthodox_church-17-great_doxology-436-465.mp3"	"f/brad_sucks-i_dont_know_what_im_doing-11-time_to_take_out_the_trash-0-29.mp3"
"44532"	"21321"	"39220"	"1"	"0"	"0"	"6/falik-streaks_and_strokes-10-the_last_faery-0-29.mp3"	"e/hans_christian-phantoms-05-atlantis-59-88.mp3"	"8/beth_quist-lucidity-09-ferte_preza_na_prezarro-146-175.mp3"
"35818"	"3525"	"51041"	"7"	"8"	"4"	"9/william_brooks-silent_wings-08-i_will_stop_with_you-175-204.mp3"	"d/kyiv_chamber_choir-praise_the_lord-01-rachmaninovpraise_the_lord_from_the_heavens-30-59.mp3"	"9/ya_elah-each_of_us-13-yhi_ratzon-88-117.mp3"
"47104"	"1129"	"33781"	"0"	"1"	"0"	"6/tom_paul-i_was_king-11-the_best_in_me-59-88.mp3"	"d/ambient_teknology-the_all_seeing_eye_project-01-cyclops-552-581.mp3"	"0/william_brooks-bitter_circus-07-the_hanging_of_allen_scott_johnson-117-146.mp3"
"34326"	"2451"	"1862"	"33"	"11"	"14"	"c/jamie_janover-now_center_of_time-07-zeus___bruce_vamp-0-29.mp3"	"5/thursday_group-uncle_mean-01-like_white_on_rice-349-378.mp3"	"5/domased-selection-01-he_is_leaving_us-175-204.mp3"
"21336"	"40740"	"52054"	"3"	"9"	"3"	"9/janine_johnson-german_keyboard_masters-05-auf_das_heilige_pfingstfest_pachelbel-59-88.mp3"	"f/ivilion-sartinal-09-sartinal_iii-175-204.mp3"	"d/katherine_roberts_perl-j_s__bach_french_suites-14-suite_no_3_in_b_minor_bwv_814_allemande-146-175.mp3"
"9196"	"31738"	"25861"	"4"	"5"	"16"	"4/jay_kishor-amber-02-raga_malgunji__jor-842-871.mp3"	"e/tilopa-out_of_the_blue-07-heeyahoa-88-117.mp3"	"9/the_wretch-ambulatory-06-ambulatory-204-233.mp3"
"37165"	"26546"	"2021"	"2"	"0"	"0"	"0/voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-88-117.mp3"	"6/strojovna_07-mirnix-06-d_a_r_k-233-262.mp3"	"a/falik-dreams_from_the_machine-01-ika-59-88.mp3"
"40036"	"9362"	"19350"	"0"	"2"	"0"	"a/jade_leary-the_lost_art_of_human_kindness-09-meaner_than_winter-175-204.mp3"	"1/the_rajdhani_quartet-the_gandhi_memorial_concert-02-ragas_sindhu_bhairavi_and_gurjari_todi-842-871.mp3"	"3/etherfysh-box_of_fysh-04-rama-1045-1074.mp3"
"44180"	"53857"	"18594"	"19"	"4"	"8"	"1/william_brooks-karma_dogs-10-slacker_blues-204-233.mp3"	"d/daniel_ben_pienaar-book_2_cd1_welltempered_clavier-16-prelude_and_fugue_no__8_in_dsharp_minor_bwv_877_fuga-88-117.mp3"	"e/justin_bianco-forge-04-mischief-0-29.mp3"
"49185"	"31128"	"2750"	"1"	"0"	"1"	"3/emmas_mini-beat_generation_mad_trick-12-the_wait_is_over-30-59.mp3"	"b/solar_cycle-sunlight-07-dream_of_you-146-175.mp3"	"f/lizzi-love_and_you_and_i-01-me-233-262.mp3"
"27453"	"35493"	"44191"	"12"	"6"	"3"	"7/artemis-gravity-06-inception-146-175.mp3"	"d/beth_quist-shall_we_dance-08-finale-320-349.mp3"	"5/stargarden-the_art_of_analog_diversion-10-smooth-88-117.mp3"
"13363"	"36624"	"40228"	"3"	"3"	"20"	"f/kenji_williams-faces_of_epiphany-03-illusion_bedrock_mix-378-407.mp3"	"1/four_stones-chronic_dreams-08-ocean_in_her_head_spliff_mix-146-175.mp3"	"f/jacob_heringman_and_catherine_king-alonso_mudarra_songs_and_solos-09-o_gelosia_de_amanti-0-29.mp3"
"6185"	"238"	"13667"	"6"	"1"	"4"	"f/strojovna_07-dirnix-02-basetra_noje-59-88.mp3"	"d/seismic_anamoly-afterburner-01-afterburner-117-146.mp3"	"b/seismic_anamoly-dead_mans_hand-03-long_gone-0-29.mp3"
"56867"	"27468"	"55246"	"0"	"3"	"0"	"b/janine_johnson-bach_goldberg_variations-21-variatio_20_a_2_clav-88-117.mp3"	"2/magnatune_compilation-electronica-06-indidginus_dusty_lands-262-291.mp3"	"3/jacob_heringman-siena_lute_book-18-la_volunte_sandrin-117-146.mp3"
"29370"	"17683"	"47440"	"5"	"13"	"5"	"a/rhonda_lorence-winter_moon-06-steamy_river-59-88.mp3"	"c/strojovna_07-number_1-04-flaki-262-291.mp3"	"e/steven_devine-portrait_of_an_english_harpsichord-12-sonata_no_4_in_c_minor_allemande_joseph_kelway-88-117.mp3"
"32971"	"2420"	"22422"	"1"	"1"	"2"	"2/antiguru-fall_submissions-07-rectify-378-407.mp3"	"c/liquid_zen-oscilloscope-01-levier_darmement-117-146.mp3"	"d/shiva_in_exile-ethnic-05-floating-146-175.mp3"
"18681"	"44782"	"42925"	"7"	"4"	"5"	"5/trancevision-lemuria-04-nebula-30-59.mp3"	"2/paul_avgerinos-gnosis-10-we_are_one-88-117.mp3"	"5/burnshee_thornside-rock_this_moon-10-i_know_this_feeling-88-117.mp3"
"29561"	"18581"	"43292"	"8"	"10"	"5"	"d/utopia_banished-night_of_the_black_wyvern-06-the_darkness_we_burn-30-59.mp3"	"2/anup-embrace-04-minor_song-0-29.mp3"	"7/falik-elvolution-10-mediterranean_blue-262-291.mp3"
"52015"	"57975"	"37278"	"1"	"1"	"3"	"3/c__layne-potemkin_villages-14-stiltz-436-465.mp3"	"d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-25-suite_courante_pezold-59-88.mp3"	"d/processor-insomnia-08-shiraio_pig-117-146.mp3"
"13279"	"48887"	"33408"	"0"	"0"	"2"	"a/the_headroom_project-ciri_a_doro-03-hoyd_hoy_june-117-146.mp3"	"a/falik-dreams_from_the_machine-12-son_of_sand_flea_remix-204-233.mp3"	"4/the_marginal_prophets-bohemian_rap_cd-07-spank_you-88-117.mp3"
"35897"	"50394"	"8457"	"0"	"2"	"0"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-204-233.mp3"	"e/joram-moments_of_clarity-13-plenilune-262-291.mp3"	"6/mercy_machine-in_your_bed-02-my_joan_of_arc-0-29.mp3"
"40913"	"37827"	"54289"	"1"	"0"	"0"	"4/ensemble_mirable-triemer_six_cello_sonatas-09-sonata_2_minuetto_i-88-117.mp3"	"d/various_artists-the_art_of_persuasion-08-the_fate_cargo_cult-117-146.mp3"	"a/jacob_heringman-black_cow-17-bakfark_fantasia-30-59.mp3"
"39434"	"53909"	"43074"	"6"	"17"	"10"	"a/plunkett-14_days-09-hold_tight-117-146.mp3"	"f/philharmonia_baroque_orchestra-handel__atalanta_cd2-16-recitativo_oh_del_crudo_mio_bene-30-59.mp3"	"4/justin_bianco-siren-10-journeys_twilight-30-59.mp3"
"18472"	"2833"	"14859"	"3"	"2"	"16"	"6/drop_trio-cezanne-04-luna-88-117.mp3"	"8/cargo_cult-vibrant-01-mirrored_image-175-204.mp3"	"b/oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-03-set_a_5_in_f_major-233-262.mp3"
"12381"	"27052"	"47377"	"1"	"1"	"0"	"6/dj_markitos-slower_emotions138_bpm_remixes-03-cyber_evolution_138_bpm_remix-262-291.mp3"	"c/rapoon-easterly_6_or_7-06-falling_more_slowly-349-378.mp3"	"c/liquid_zen-seventythree-11-wobble_into_venus-349-378.mp3"
"49519"	"38715"	"48593"	"2"	"2"	"3"	"1/tim_rayborn-qadim-13-amniat__robab_afghan-204-233.mp3"	"6/sand_craig_and_dornenburg-biber_violin_sonatas-09-biber_rosary_sonata_14_in_d_major_the_assumption_of_mary-30-59.mp3"	"9/strojovna_07-iii-12-partition-204-233.mp3"
"15290"	"7261"	"1224"	"0"	"3"	"1"	"9/domased-slowdown-03-sound_of_ambient_part_1-175-204.mp3"	"1/richard_savino-murcia__danza_y_diferencias-02-fandango-117-146.mp3"	"4/human_response-delirious-01-delirious-291-320.mp3"
"31234"	"18106"	"40259"	"1"	"1"	"0"	"a/jade_leary-and_come_the_sirens-07-earthwish_on_saturn-30-59.mp3"	"2/jamie_janover-evolutions-04-interlocken-117-146.mp3"	"2/duo_chambure-vihuela_duets_of_valderrabano-09-obsecro_te_domina_josquin_dez_prez-88-117.mp3"
"35979"	"52820"	"12045"	"2"	"2"	"0"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-349-378.mp3"	"d/kyiv_chamber_choir-praise_the_lord-15-lvovof_thy_mystical_supper-59-88.mp3"	"e/dac_crowell-within_this_space-03-cantillation-1016-1045.mp3"
"34876"	"18135"	"10696"	"1"	"1"	"0"	"4/monks_and_choirs_of_kiev_pechersk_lavra-chants_of_the_russian_orthodox_church-08-bless_is_the_man_authentic_kiev_chant-88-117.mp3"	"6/mercy_machine-in_your_bed__instrumental_mix-04-invisible_instrumental_mix-117-146.mp3"	"c/telemann_trio_berlin-telemann_trio_berlin-02-triosonate_fur_flute_violine_und_basso__allegro_telemann-0-29.mp3"
"2833"	"18472"	"14859"	"2"	"4"	"17"	"8/cargo_cult-vibrant-01-mirrored_image-175-204.mp3"	"6/drop_trio-cezanne-04-luna-88-117.mp3"	"b/oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-03-set_a_5_in_f_major-233-262.mp3"
"25699"	"15184"	"2619"	"0"	"0"	"1"	"b/philharmonia_baroque-beethoven_symphonies_no_3_eroica_and_no_8-06-8_symph_3rd-117-146.mp3"	"4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-30-59.mp3"	"4/jay_kishor-the_color_of_night-01-malkauns-1045-1074.mp3"
"43565"	"27871"	"52571"	"0"	"1"	"0"	"4/tim_rayborn-the_path_beyond-10-osman_pasha-291-320.mp3"	"4/dj_markitos-evolution_of_the_mind-06-losing_control-175-204.mp3"	"7/jag-cypress_grove_blues-15-cypress_boogie-0-29.mp3"
"56338"	"6094"	"10625"	"13"	"0"	"1"	"0/daniel_ben_pienaar-book_2_cd2_welltempered_clavier-20-prelude_and_fugue_no__22_in_bflat_minor_bwv_891_fuga-88-117.mp3"	"8/skitzo-hellavator_musick-02-angels_blood-117-146.mp3"	"f/jackalopes-jacksploitation-02-those_great_big____memories-88-117.mp3"
"48587"	"11772"	"46912"	"0"	"0"	"1"	"9/strojovna_07-iii-12-partition-30-59.mp3"	"8/william_brooks-buffalo_treason-03-barn_near_a_big_house-117-146.mp3"	"1/solace-the_gathering_season-11-sudan-233-262.mp3"
"25211"	"48228"	"37173"	"3"	"1"	"12"	"2/mrdc-timecode-05-timecode-146-175.mp3"	"1/solace-the_gathering_season-12-journeys_end-146-175.mp3"	"0/voices_of_music-an_evening_with_bach-08-schlafe_mein_leibster_bwv_213-320-349.mp3"
"9459"	"37307"	"43596"	"3"	"3"	"1"	"5/satori-for_relaxation-02-river_surround-349-378.mp3"	"1/etherine-24_days-08-singing_for_the_day-59-88.mp3"	"6/strojovna_07-mirnix-10-out_clipping-0-29.mp3"
"20177"	"39386"	"10538"	"0"	"2"	"7"	"d/katherine_roberts_perl-j_s__bach_french_suites-04-suite_no_4_in_e_flat_major_bwv_815_gavotte-30-59.mp3"	"7/jeni_melia-the_last_of_old_england-09-green_bushes_trad-88-117.mp3"	"4/rapoon-the_kirghiz_light__cd_1-02-the_temple_shakes-59-88.mp3"
"35979"	"12045"	"52820"	"3"	"0"	"3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-349-378.mp3"	"e/dac_crowell-within_this_space-03-cantillation-1016-1045.mp3"	"d/kyiv_chamber_choir-praise_the_lord-15-lvovof_thy_mystical_supper-59-88.mp3"
"11633"	"23780"	"3914"	"0"	"0"	"2"	"0/apa_ya-apa_ya-03-antare_e_dhu-175-204.mp3"	"e/yongen-moonrise-05-one-204-233.mp3"	"5/sitar-first_congregational_church_concert-01-raga_patdeep__alap__jay_kishor-1509-1538.mp3"
"39386"	"20177"	"10538"	"1"	"2"	"6"	"7/jeni_melia-the_last_of_old_england-09-green_bushes_trad-88-117.mp3"	"d/katherine_roberts_perl-j_s__bach_french_suites-04-suite_no_4_in_e_flat_major_bwv_815_gavotte-30-59.mp3"	"4/rapoon-the_kirghiz_light__cd_1-02-the_temple_shakes-59-88.mp3"
"40002"	"35664"	"42627"	"3"	"3"	"7"	"8/mediva-viva_mediva-09-mandad_ei_comigo_cantiga_no_3-0-29.mp3"	"f/lizzi-love_and_you_and_i-08-gone-233-262.mp3"	"1/pizzle-party_patrol-10-farrakorn-0-29.mp3"
"45860"	"29527"	"16281"	"7"	"29"	"12"	"7/rapoon-what_do_you_suppose-11-i_dont_expect_anyone-146-175.mp3"	"c/glen_bledsoe-up_and_down-06-tango_cacafuego-146-175.mp3"	"6/ralph_meulenbroeks-gambomania-04-sonata_in_d_minor_adagio_karl_friedrich_abel-59-88.mp3"
"56164"	"10323"	"24844"	"0"	"0"	"2"	"9/janine_johnson-german_keyboard_masters-20-ciacona_in_e_buxtehude-88-117.mp3"	"8/tim_rayborn-veils_of_light-02-tabak-30-59.mp3"	"7/wicked_boy-the_treatment-05-strange_days-88-117.mp3"
"20576"	"55772"	"26478"	"7"	"4"	"0"	"1/spinecar-passive_aggressive-04-true-262-291.mp3"	"3/jag-four_strings-19-helena_street_corner_blues-30-59.mp3"	"f/strojovna_07-switch_on__switch_off-06-crystal_durgamata_remix-175-204.mp3"
"23808"	"4975"	"9194"	"3"	"3"	"13"	"b/cargo_cult-alchemy-05-our_song-0-29.mp3"	"b/solar_cycle-sunlight-01-sunlight-88-117.mp3"	"4/jay_kishor-amber-02-raga_malgunji__jor-784-813.mp3"
"12739"	"6033"	"5192"	"3"	"13"	"26"	"c/hands_upon_black_earth-hands_upon_black_earth-03-effigy-146-175.mp3"	"0/chris_harvey-the_white_sail-02-allegiance-117-146.mp3"	"0/william_brooks-bitter_circus-01-the_gift-88-117.mp3"
"28288"	"21983"	"51177"	"5"	"5"	"15"	"9/lisa_debenedictis-tigers-06-ocean_in_her_head-117-146.mp3"	"d/paul_avgerinos-balancing_spheres-05-day_dreams__and_thirst_is_quenched-552-581.mp3"	"c/strojovna_07-number_1-14-blaudisco-204-233.mp3"
"21950"	"21534"	"364"	"1"	"1"	"1"	"b/ehren_starks-the_depths_of_a_year-05-dads_song-233-262.mp3"	"4/swar_prabhat-designer_bliss-05-brahmodbhav-436-465.mp3"	"c/jamie_janover-now_center_of_time-01-arc-204-233.mp3"
"3260"	"5983"	"4502"	"0"	"2"	"0"	"8/justin_bianco-phoenix-01-phoenix-88-117.mp3"	"e/burning_babylon-stereo_mash_up-02-addis_red_dub-204-233.mp3"	"2/ensemble_mirable-conversations_galantes-01-sonata_iii_in_d_minor_allegromoderato-88-117.mp3"
"27333"	"6638"	"56469"	"10"	"5"	"4"	"a/kitka-nectar-06-hopp_ide_tisztan_hungary-146-175.mp3"	"b/philharmonia_baroque-mozart_orchestral_works-02-concerto_for_flute_and_orchestra_in_g_major_kv313_allegro-320-349.mp3"	"c/o_fickle_fortune-a_celebration_of_robert_burns-20-the_sun_he_is_sunk_in_the_west-30-59.mp3"
"31198"	"50159"	"38582"	"7"	"10"	"3"	"5/kammen___swan-wild_wood-07-dunmore_lasses-175-204.mp3"	"6/norine_braun-now_and_zen-13-lucky_13-30-59.mp3"	"a/liquid_zen-magic_midsummer-09-arabia_underwater-262-291.mp3"
"28222"	"51566"	"56370"	"7"	"29"	"6"	"e/atomic_opera-penguin_dust-06-november-117-146.mp3"	"8/philharmonia_baroque-cd2_scarlatti__cecilian_vespers-14-magnificat__gloria_patri-30-59.mp3"	"e/magnatune_compilation-high_energy_rock_and_roll-20-skitzo_angels_blood-0-29.mp3"
"41492"	"17881"	"45650"	"1"	"1"	"0"	"6/jeni_melia-the_lost_art_of_wooing-09-toccata_no_6_in_f_major_hieronymus_kapsberger-88-117.mp3"	"0/beth_quist-silver-04-grace-204-233.mp3"	"e/solace-balance-11-feitian-175-204.mp3"
"30982"	"36821"	"28578"	"5"	"3"	"0"	"f/norine_braun-and_the_mood_swings-07-cruel_streak-88-117.mp3"	"a/jade_leary-and_come_the_sirens-08-paul_gauguin-0-29.mp3"	"6/mercy_machine-in_your_bed-06-quietly-88-117.mp3"
"29370"	"47440"	"17683"	"1"	"3"	"11"	"a/rhonda_lorence-winter_moon-06-steamy_river-59-88.mp3"	"e/steven_devine-portrait_of_an_english_harpsichord-12-sonata_no_4_in_c_minor_allemande_joseph_kelway-88-117.mp3"	"c/strojovna_07-number_1-04-flaki-262-291.mp3"
"28952"	"17471"	"14627"	"1"	"2"	"0"	"3/etherfysh-box_of_fysh-06-sidewalk-320-349.mp3"	"b/belief_systems-eponyms-04-electro_kinetic-30-59.mp3"	"f/dac_crowell-redshifted_harmonies-03-redshifted_harmonies-59-88.mp3"
"23793"	"32232"	"50605"	"4"	"8"	"9"	"3/dj_cary-eastern_grooves-05-oriental_distortionshiva_in_exile-59-88.mp3"	"2/indidginus-as_above_so_below-07-machu-88-117.mp3"	"2/ensemble_mirable-conversations_galantes-13-sonata_ii_in_b_minor_ariagratioso_altro-88-117.mp3"
"21897"	"26678"	"19853"	"0"	"1"	"0"	"6/curandero-curandero-05-corriendo_juntos-117-146.mp3"	"e/hans_christian-phantoms-06-desperado-204-233.mp3"	"1/phebe_craig_and_katherine_westine-beside_themselves-04-soler_conceierto_ii_in_a_minor_andante-175-204.mp3"
"35019"	"3381"	"21471"	"2"	"2"	"1"	"5/rapoon-cidar-08-cimbala-494-523.mp3"	"6/barry_phillips-trad-01-polska_fran_glava-59-88.mp3"	"6/falik-streaks_and_strokes-05-bliss-175-204.mp3"
"39836"	"18423"	"44559"	"0"	"1"	"0"	"2/shira_kammen-the_almanac-09-le_lai_de_la_rose-0-29.mp3"	"9/domased-slowdown-04-long_journey-30-59.mp3"	"7/jeni_melia-the_last_of_old_england-10-the_low_low_lands_of_holland_trad-117-146.mp3"
"9596"	"19771"	"3019"	"1"	"1"	"0"	"4/swar_prabhat-designer_bliss-02-saraswati_vandana-262-291.mp3"	"9/curl-inner-04-sincerely_sorry-88-117.mp3"	"1/touchinggrace-the_reformation_sessions-01-november_gale-59-88.mp3"
"2968"	"27443"	"33712"	"1"	"2"	"0"	"d/paul_avgerinos-balancing_spheres-01-night_illusions__the_longing-610-639.mp3"	"5/mr_epic-sideways-06-in-59-88.mp3"	"9/cheryl_ann_fulton-the_airs_of_wales-07-the_dimpled_cheek-0-29.mp3"
"4333"	"23901"	"44579"	"1"	"0"	"2"	"2/magnatune_remixed-ridin_the_faders_2-01-shining_star_games_az_egan_csillag_lenni__fourstones-30-59.mp3"	"5/thursday_group-uncle_mean-05-pelican_fan-349-378.mp3"	"e/john_jackson-bad_things_happen_all_the_time-10-through_the_glass-30-59.mp3"
"50207"	"7785"	"38252"	"1"	"3"	"2"	"b/cargo_cult-alchemy-13-matt-204-233.mp3"	"2/aba_structure-tektonik_illusion-02-illusion-233-262.mp3"	"0/williamson-a_few_things_to_hear_before_we_all_blow_up-08-whats_on_the_ceiling_beats_whats_on_tv-291-320.mp3"
"49371"	"8182"	"58152"	"2"	"2"	"2"	"e/briddes_roune-lenten_is_come-12-worldes_blis-30-59.mp3"	"7/monoide-zeitpunkt-02-letzter_vorschlag-0-29.mp3"	"d/janine_johnson-telemann_harpsichord_solos_from_der_getreue_music_meister-26-suite_sarabande_pezold-88-117.mp3"
"37795"	"13068"	"11263"	"18"	"17"	"43"	"8/hybris-the_first_words-08-the_choice_i_never_had-117-146.mp3"	"b/dj_cary-power_synths-03-from_love_2_wicked_allstars-204-233.mp3"	"0/american_bach_soloists-j_s__bach__cantatas_volume_v-03-gleichwie_der_regen_und_schnee_vom_himmel_fallt_bwv_18_iii_recitative_and_litany__mein_gott_hier_wird_mein_herze_sein-59-88.mp3"
"36904"	"19353"	"41821"	"0"	"0"	"1"	"a/janine_johnson-chopin_recital-08-polonaise_op_44_in_f_minor-552-581.mp3"	"3/etherfysh-box_of_fysh-04-rama-1132-1161.mp3"	"f/the_headroom_project-jetuton_andawai-10-late_night_blues-146-175.mp3"
"46456"	"27316"	"37064"	"6"	"2"	"20"	"0/beth_quist-silver-11-planet-291-320.mp3"	"a/mr_gelatine-electroluv-06-hiphop110-30-59.mp3"	"1/tim_rayborn-ashek-08-ravan-639-668.mp3"
"15187"	"52981"	"32559"	"0"	"0"	"4"	"4/seth_carlin-schubert__works_for_solo_fortepiano-03-sonata_in_eflat_major_opus_posth__122__menuetto_allegretto-117-146.mp3"	"9/american_baroque-dances_and_suites_of_rameau_and_couperin-15-passepieds_12_suite_from_les_fetes_dhebe_rameau-117-146.mp3"	"6/dj_markitos-slower_emotions138_bpm_remixes-07-ocean_of_the_emotions_138_bpm_remix-175-204.mp3"
"36917"	"37631"	"3770"	"1"	"1"	"0"	"6/curandero-curandero-08-prayer-291-320.mp3"	"d/katherine_roberts_perl-j_s__bach_french_suites-08-suite_no_2_in_c_minor_bwv_813_allemande-204-233.mp3"	"c/jay_kishor-cd2_the_sowebo_concert-01-raga_malkauns-3655-3684.mp3"
"22072"	"6281"	"14875"	"6"	"19"	"15"	"2/stellamara-star_of_the_sea-05-del_mar_rojo-175-204.mp3"	"5/mr_epic-sideways-02-blue_days-117-146.mp3"	"0/william_brooks-bitter_circus-03-seven_promises-117-146.mp3"
"47939"	"52433"	"4296"	"28"	"64"	"52"	"5/kammen___swan-wild_wood-12-eu_chorei-0-29.mp3"	"8/magnatune-red_hat_summit_compilation-15-beat_under_control__blue_lights-320-349.mp3"	"b/oberlin_consort_of_viols-5_and_6_part_fantasies_of_william_lawes-01-set_a_6_in_c_major-407-436.mp3"
"17661"	"16441"	"50974"	"2"	"0"	"0"	"a/liquid_zen-magic_midsummer-04-fire_below-30-59.mp3"	"b/jacob_heringman-jane_pickeringes_lute_book-04-almaine_by_francis_cuttinge-30-59.mp3"	"9/kiev_seminary_choir-hymns_of_the_allnight_vigil-13-troparion_to_the_st__fathers_of_pecherskaya_lavra-0-29.mp3"
"42899"	"915"	"41391"	"24"	"22"	"12"	"c/william_brooks-blue_ribbon__the_best_of_william_brooks-10-hideaway-175-204.mp3"	"6/gerard_satamian-dry_fig_trees-01-chansons_sans_paroles_1989_op__2_pastorale-30-59.mp3"	"6/mercy_machine-the_devil_i_know-09-the_man_i_create-146-175.mp3"
"41537"	"13951"	"25877"	"0"	"8"	"2"	"a/four_stones-la_vie_chill-09-u_meaning_u-204-233.mp3"	"e/jamie_janover_and_michael_masley-all_strings_considered-03-mnemonic_harmonics-320-349.mp3"	"7/roots_of_rebellion-the_looking_glass-06-amnesia-175-204.mp3"
"45731"	"23987"	"19521"	"6"	"8"	"1"	"2/drop_trio-big_dipper-11-gin_and_nothin-146-175.mp3"	"2/zephyrus-angelus-05-quem_vidistis_parores_cipriano_de_rore-117-146.mp3"	"7/aba_structure-epic-04-scrambling_to_stay_ahead-262-291.mp3"
